transaction_id,transaction_date,market,region_city,channel_type,channel_subtype,retailer_id,retailer_name,brand,product_line,pack_size_ml,unit_price_local,currency,quantity_sold,gross_revenue_local,trade_spend_local,promo_flag,stockout_flag,competitor_present_flag,distribution_points_nearby,sales_rep_id,payment_method,consumer_segment,data_source
TXN110058,"January 13, 2023",GHANA,Tema,informal,Kiosk,GH-KIO-3525,Blessing Stores,GARNIER,Sachet,10,1.8,GHS,6,10.8,1.01,True,No,no,14,REP-GH-488,cash,unknown,n/a
TXN106385,2024-09-14,Nigeria,Benin City ,Formal ,Convenience Store,NG-CON-5026,QuickBuy ,Local Generic,Sachet,25,90.33,NGN,2,180.66,9.31,False,False,N,8,REP-NG-281,cash,Lower-Middle Income,Field Survey
TXN100474,14-Apr-2024,Ngeria,Abuja,In-formal,Kiosk,NG-KIO-4156,Baraka Kiosk,Local Brand,Sachet,20,56.57,NGN,3,169.71,10.98,N,no,YES,32,REP-NG-107,Cash,Upper-Middle Income,n/a
TXN105575,2024-11-01,Ghana ,  Kumasi  ,FORMAL,Convenience Store,GH-CON-8953,QuickBuy,Tresemme,Sachet Multi-pack,75,13.82,GHS,2,27.64,1.39,YES,0,true,20,REP-GH-215,CARD,Lower-Middle Income,Distributor Report
TXN111184,04-09-2023, Ghana,Tema,INFORMAL,Street Vendor,GH-STR-3515,  Mobile Vendor  ,amila,Sachet,15,2.63,GHS,6,15.78,?,TRUE,TRUE,FALSE,,REP-GH-198,card,Low Income,POS System
TXN101052,11/02/2024,KE,Nairobi,Formal ,Pharmacy,KE-PHA-9433,Goodlife Pharmacy,motions,Sachet,15,23.5,KES,4,94.0,unknown,NO,NO,No,26,REP-KE-327,M-Pesa,Lower-Middle Income,Field Survey
TXN104665,2024-05-02,kenya,Mombasa,INFORMAL,Wholesaler,KE-WHO-4332,Coastal Distributors Ltd,Sun silk,Sachet Multi-pack,75,36.51,KES,5,182.55,-,n/a,FALSE,False,32,REP-KE-251,Cash,Low Income,Field Survey
TXN104201,14.11.23,Keny a,Mombasa,Informal,Open-Air Market,KE-OPE-9832,Kejetia Market Stand,Garnier,Sachet,15,N/A,KES,7,120.33,0.0,NO,no,true,35,REP-KE-244,CASH,Low Income,Field Survey
TXN107781,2023-11-22,GH,Kumasi,formal,Mini-Mart,GH-MIN-8417,Corner MiniMart,CANTU,Sachet Multi-pack,75,6.84,GHS,2,13.68,0.87,false,n/a,FALSE,,REP-GH-452 ,Mobile Money,Middle Income,Field Survey
TXN114489,2023/11/08,KENYA,Nakuru,Informal,Street Vendor,KE-STR-9810,Hawker Cart ,Amila,Sachet Multi-pack,60,14.52,KES,unknown,159.72,0.08,no,NO,no,51,,CASH,Low Income,POS System
TXN115091,"June 09, 2023",ghana,,INFORMAL,Street Vendor,GH-STR-1926,Hawker Cart,Garnier ,Sachet Multi-pack,60,5.6,GHS,7,39.2,1.55,False,NO,true,27,REP-GH-103,mobile money,?,Distributor Report
TXN112011,2023/06/03,NG,Abuja,Formal,Mini-Mart,NG-MIN-8147,Corner MiniMart ,Garnier,Sachet,15,72.44,Ksh,4,289.76,7.3,NO,No,no,12,REP-NG-356,cash,Lower-Middle Income,POS System
TXN115860,2024/07/04,Nigeria,Benin City,Formal ,Mini-Mart,NG-MIN-1561,Corner MiniMart,Amila,Sachet,10,41.83,NGN,1,41.83,1.96,YES,No,false,24,REP-NG-408,N/A,N/A,POS System
TXN108445,2024/03/10,KE,Mombasa,informal,Street Vendor,KE-STR-2496,  null  ,TRESemme,Sachet Multi-pack,60,65.36,KES,5,326.8,0.0,TRUE,FALSE,false,36,REP-KE-101,CARD,Low Income,POS System
TXN115327,11/06/2023,Ghanna,Cape Coast ,FORMAL,Convenience Store,GH-CON-9266,Zucchini Express,Dark and Lovely,Sachet Multi-pack,60,5.41,GHS,5,27.05,-,Yes,No,NO,20,REP-GH-312,cash,Lower-Middle Income,POS System
TXN114259,06-11-2023,ghana,Accra,informal,Street Vendor,GH-STR-3044,Mobile Vendor,TRESemme,Sachet,25,3.31,GHS,4,13.24,0.87,YES,FALSE,0,-,REP-GH-127,Mobile Money,Low Income,Field Survey
TXN101422,31-May-2023,Kenya ,Eldoret,Formal ,Pharmacy,KE-PHA-3137,Goodlife Pharmacy,Generic Local,Sachet Multi-pack,75,35.44,KES,2,70.88,0.17,false,False,false,35,REP-KE-337,cash ,Lower-Middle Income,Distributor Report
TXN113574,"March 16, 2024",ghana,Kumasi,Informal,Market Stall,GH-MAR-9987,Makola Stall 22,Garnier,Sachet,0.01L,2.92,GHS,5,14.6,0.43,NO,0,YES,19,REP-GH-373,Card,Low Income,Retail Audit
TXN102501,05-10-2024,nigeria,Kano,FORMAL,Mini-Mart,NG-MIN-8577,EasyBuy Mart,SUNSILK,Sachet,25,119.25,NGN,2,238.5,17.06,no,N,no,13,REP-NG-410,cash ,Low Income,Retail Audit
TXN110694,10-Aug-2023,GHANA,Takoradi,In-formal,Street Vendor,GH-STR-5280,Mobile Vendor,Cantu,Sachet,10,6.39,GHS,6,38.34,1.68,yes,FALSE,-,20,REP-GH-365,cash ,Middle Income,Retail Audit
TXN114822,09/10/2023,NG,Benin City,INFORMAL,Open-Air Market,NG-OPE-8900,Muthurwa Vendor,Dark and Lovely,Sachet,20,61.39,NGN,4,245.56,13.16,True,0,Yes,10,REP-NG-381,Cash,Lower-Middle Income,POS System
TXN114483,2024-07-13,Ghanna,Kumasi,informal,Open-Air Market,GH-OPE-1369,Balogun Market Vendor,GARNIER,Sachet,10,1.61,GHS,6,9.66,0.67,NO,false,yes,18,REP-GH-191,cash,Lower-Middle Income,Field Survey
TXN103551,2024-03-14,Ghana,Cape Coast,Formal,Pharmacy,GH-PHA-9076,HealthPlus Pharmacy,garnier,Bottle,400,22.08,GHS,6,132.48,7.58,0,N,NO,32,  REP-GH-490  ,MoMo,Middle Income,Field Survey
TXN114846,2024-04-16,Kenya ,  Nakuru  ,In-formal,Kiosk,KE-KIO-7157,Baraka Kiosk,Garner,Sachet,10,11.76,KES,5,58.8,1.52,0,False,N/A,42,REP-KE-197,cash ,Low Income,POS System
TXN112919,,Nigeria ,Onitsha,INFORMAL,Market Stall,NG-MAR-2850,Makola Stall 22,dark and lovely,Sachet Multi-pack,75,76.79,NGN,5,383.95,19.59,NO,N/A,0,29,REP-NG-357,Cash,Middle Income,Field Survey
TXN102305,06-27-2024, Nigeria,Kano,INFORMAL,Street Vendor,NG-STR-1117,Hawker Cart,Garnier Fructis,Sachet,25,108.3,NGN,2,216.6,16.06,FALSE,Yes,no,-,REP-NG-441,mobile money,Low Income,N/A
TXN104999,04-12-2023,Keny a,--,Formal,Pharmacy,KE-PHA-2179,HealthPlus Pharmacy,Garnier Fructis,Sachet,20,8.12,KES,3,24.36,0.38,False,0,no,37,REP-KE-432,mobile money,Upper-Middle Income,Retail Audit
TXN109955,15/09/2023,Kenya ,Nakuru,informal,Open-Air Market,KE-OPE-8042,Kejetia Market Stand ,Tresemme,Sachet Multi-pack,75,,KES,7,507.99,0.0,No,NO,NO,32,REP-KE-217,Card,Middle Income,Distributor Report
TXN110320,2024-01-28, Kenya,Nairobi,INFORMAL,Open-Air Market,KE-OPE-8027,Kejetia Market Stand,local generic,Sachet Multi-pack,100,43.27,KES,2,86.54,0.0,true,no,N,48,REP-KE-431,Credit (Trade Terms),Middle Income,POS System
TXN101312,2024-07-06,Ghanna,Tema,Formal ,Mini-Mart,GH-MIN-4511,Corner MiniMart,amila,Sachet,10,2.0,GHS,3,6.0,0.54,--,NO,1,25,REP-GH-263,cash,Middle Income,POS System
TXN114241,16/09/2023,NIGERIA,Benin City ,Formal ,Mini-Mart,NG-MIN-1565,EasyBuy Mart ,SUNSILK,Sachet,20,110.69,NGN,2,221.38,10.85,false,0,NA,27,REP-NG-141,MoMo,Lower-Middle Income,POS System
TXN112526,"August 31, 2024",Nigeria,Ibadan,Informal,Street Vendor,NG-STR-7080,Hawker Cart,cantu,Sachet,20,136.18,NGN,10,1361.8,50.02,NO,False,FALSE,12,REP-NG-499,N/A,Lower-Middle Income,Retail Audit
TXN110487,15.07.24,NG,Ibadan,FORMAL,Supermarket,NG-SUP-4090,Palm Mall,TRESemme,Sachet Multi-pack,60,163.23,NGN,2,326.46,26.82,1,False,Y,8,REP-NG-209,Credit,Middle Income,Field Survey
TXN100964,27-Apr-2023,Ghanna,Takoradi,FORMAL,Supermarket,GH-SUP-9206,Quickmart,Motions,Sachet Multi-pack,100,7.42,GHS,3,22.26,2.0,False,NO,Y,16,REP-GH-101,mobile_money,Low Income,Field Survey
TXN111104,"March 30, 2023",NIGERIA,Kano,Informal,Open-Air Market,NG-OPE-2242,Kejetia Market Stand ,Sun silk,Sachet,20,48.01,NGN,8,384.08,2.55,1,N,YES,42,REP-NG-375,null,Lower-Middle Income,POS System
TXN115609,2023-12-02,Ghana,Tamale,In-formal,Street Vendor,GH-STR-3471,Mobile Vendor,sunsilk,Sachet Multi-pack,75,-,GHS,6,66.72,1.57,FALSE,No,true,24,REP-GH-454 ,null,Middle Income,POS System
TXN113309,2023/01/03,NG,Onitsha,Informal ,Street Vendor,NG-STR-8826,Hawker Cart,GARNIER,Sachet,20,100.75,NGN,4,403.0,0.0,Yes,0,0,23,REP-NG-478,Cash,Middle Income,POS System
TXN100017,2024-07-21,GH,Takoradi,informal,Open-Air Market,GH-OPE-5978,null,MOTIONS,Sachet Multi-pack,60,4.28,GHS,7,29.96,3.33,false,NO,no,30,REP-GH-100,CASH,Middle Income,Field Survey
TXN111689,22/09/2024, Nigeria,Port Harcourt,FORMAL,Pharmacy,NG-PHA-8924,  Goodlife Pharmacy  ,cantu,Sachet,10,125.24,NGN,3,375.72,20.04,YES,unknown,true,N/A,REP-NG-189,card,Upper-Middle Income,NULL
TXN108582,26/09/2024,Kenya ,Nairobi,Informal ,Street Vendor,KE-STR-5855,Mobile Vendor,local generic,Sachet,20,,KES,4,49.76,0.0,NO,FALSE,N,38,REP-KE-434,card,Middle Income,POS System
TXN104996,10-07-2023,Nigeria,Port Harcourt,Informal,Open-Air Market,NG-OPE-2337,Muthurwa Vendor,sunsilk,Sachet,25ml,64.06,NGN,4,320.3,16.55,N,False,FALSE,16,  REP-NG-102  ,CASH,Middle Income,Retail Audit
TXN111792,2023-01-09,Nigeria,Benin City,Formal,Mini-Mart,NG-MIN-9621,EasyBuy Mart,Cantu,Sachet Multi-pack,60,268.85,NGN,1,268.85,29.43,N,N,yes,14,REP-NG-223,-,Middle Income,POS System
TXN107801,2024-04-09,Kenya,Mombasa ,INFORMAL,Market Stall,KE-MAR-3831,Makola Stall 22,AMILA,Sachet,15,8.99,KES,6,53.94,1.78,NO,false,false,43,REP-KE-142,unknown,Upper-Middle Income,POS System
TXN102440,11-03-2024,kenya,Mombasa,informal,Street Vendor,KE-STR-1657,Mobile Vendor,TRESEMME,Sachet Multi-pack,60,,KES,6,382.2,10.34,0,False,False,22,REP-KE-233,Mobile Money,Low Income,Distributor Report
TXN110467,2023/12/26,KENYA,Kisumu,informal,Wholesaler,KE-WHO-2346,Coastal Distributors Ltd ,Sunsilk,Sachet,10,7.21,KES,7,50.47,0.0,N,0,--,44,REP-KE-217,Card,Lower-Middle Income,Distributor Report
TXN111744,2023/12/30,Ghanna,Kumasi,informal,Open-Air Market,GH-OPE-1902,Balogun Market Vendor,cantu,Sachet Multi-pack,75,14.28,GHS,10,142.8,17.06,FALSE,Yes,FALSE,16,REP-GH-293,Cash,Low Income,POS System
TXN113970,2023-04-08,Nigeria ,Kano ,Informal ,Street Vendor,NG-STR-9117,Hawker Cart,CANTU,Sachet Multi-pack,60,208.08,NGN,10,2080.8,123.34,YES,Y,1,35,REP-NG-117,Credit,Lower-Middle Income,POS System
TXN112294,2023-10-29,GHANA,Kumasi,Informal,Street Vendor,GH-STR-4904,Hawker Cart,MOTIONS,Sachet,20,4.67,GHS,6,28.02,2.01,NO,False,yes,18,REP-GH-157,Credit,-,Field Survey
TXN108072,04/03/2024,NG,Onitsha,Formal,Mini-Mart,NG-MIN-8583,Corner MiniMart,AMILA,Bottle,400,583.19,NGN,5,2915.95,273.86,1,false,FALSE,35,REP-NG-420 ,mobile money,Low Income,POS System
TXN114585,07-Sep-2024,Kenya,Nakuru,informal,Kiosk,KE-KIO-6726,Corner Shop,CANTU,Sachet Multi-pack,100,54.53,KES,11,599.83,9.27,0,no,TRUE,36,REP-KE-358 ,cash ,Middle Income,Retail Audit
TXN100462,2024-06-09, Ghana,Cape Coast,Formal,Supermarket,GH-SUP-6202,Naivas,sunsilk,Sachet Multi-pack,60,5.82,GHS,1,5.82,0.42,NO,False,N,23,REP-GH-366,CARD,Middle Income,Distributor Report
TXN103437,2024-07-26,Nigeria,Lagos,Formal,Pharmacy,NG-PHA-5509,Goodlife Pharmacy,AMILA,Sachet Multi-pack,60,119.75,NGN,4,479.0,21.17,Noo,0,No,14,REP-NG-341,mobile money,Middle Income,Distributor Report
TXN104272,2023-03-31,NG,Abuja,Informal ,Market Stall,NG-MAR-7483,Stall 14B,Garner,Sachet Multi-pack,75,156.08,NGN,4,624.32,39.56,False,no,N,18,REP-NG-489,CARD,Middle Income,Distributor Report
TXN108852,2024-12-11,Nigeria,  Onitsha  ,INFORMAL,Street Vendor,NG-STR-7282,Mobile Vendor,motions,Bottle,340,392.57,NGN,6,2355.42,133.76,False,false,Yes,11,REP-NG-265,cash,Lower-Middle Income,Distributor Report
TXN104376,2023-03-09,Ghanna,Tamale ,Informal,Open-Air Market,GH-OPE-2708,Muthurwa Vendor,AMILA,Sachet,20,4.21,GHS,14,58.94,3.58,0,N,True,20,REP-GH-190,MoMo,Middle Income,POS System
TXN109289,02/11/2024,Ghanna,Cape Coast,Formal,Mini-Mart,GH-MIN-9589,EasyBuy Mart,Local Generic,Sachet,10,3.49,GHS,3,10.47,0.22,False,FALSE,NO,20,REP-GH-251,card,Middle Income,Field Survey
TXN107700,05-30-2023,Ghana,Cape Coast,FORMAL,Pharmacy,GH-PHA-1619,HealthPlus Pharmacy,Amila,Sachet,10,2.38,GHS,6,14.28,0.42,No,N,0,2,REP-GH-109,Trade Credit,Middle Income,POS System
TXN116397,31/10/2024,Ghanna,Tema,FORMAL,Pharmacy,GH-PHA-3278,MedPlus,cantu,Sachet,15,2.72,GHS,2,5.44,0.41,Yes,no,YES,49,REP-GH-119,MoMo,Upper-Middle Income,POS System
TXN104280,2024-05-30,Nigeria,?,formal,Mini-Mart,NG-MIN-3938,EasyBuy Mart,Local Generic,Sachet,20,48.77,NGN,2,97.54,6.89,Yes,False,YES,14,REP-NG-287,Cash,Middle Income,Retail Audit
TXN112291,"May 27, 2023",KENYA,Thika,Informal,Wholesaler,KE-WHO-7747,Coastal Distributors Ltd,Dark and Lovely,Sachet,15,17.27,KES,7,120.89,0.07,N,0,yes,43,REP-KE-451 ,cash,Lower-Middle Income,POS System
TXN105540,2024-02-14,Keny a,Nakuru,formal,Supermarket,KE-SUP-3373,Quickmart ,Garner,Bottle,400,183.46,KES,1,183.46,0.0,no,false,Yes,48,REP-KE-143,cash,Low Income,POS System
TXN113489,"February 24, 2023",Kenya,Mombasa,FORMAL,Supermarket,KE-SUP-9611,Palm Mall,Amila,Sachet,25,17.73,KES,4,70.92,1.28,no,N,NO,35,REP-KE-353,Momo,Lower-Middle Income,Distributor Report
TXN104614,2024-10-17,ghana,Tamale,Informal ,Kiosk,GH-KIO-7769,Kwik Stop,Amila,Bottle,340,28.01,GHS,1,28.01,2.55,1,0,False,24,  REP-GH-475  ,CASH,unknown,Field Survey
TXN100273,22.06.23,Keny a,Kisumu,informal,Market Stall,KE-MAR-5472,Gikomba Stall,Garnier ,Bottle,400,95.6,KES,8,764.8,24.75,yes,no,0,35,  REP-KE-242  ,cash ,Middle Income,NA
TXN106526,01-07-2023,nigeria,Lagos,Informal ,Market Stall,NG-MAR-8039,Iya Basira Stall ,Garnier Fructis,Sachet Multi-pack,60,99.16,NGN,3,297.48,8.49,yes,FALSE,-,7,REP-NG-408,M-Pesa,Middle Income,Field Survey
TXN109880,2024-04-30,GHANA,Takoradi,Formal ,Convenience Store,GH-CON-3788,7 Star Mart,DarkAndLovely,Sachet,25,4.22,GHS,4,16.88,0.14,true,no,TRUE,36,REP-GH-176,Cash,Low Income,POS System
TXN116272,"July 18, 2023",NIGERIA,Benin City,Informal ,Wholesaler,NG-WHO-9339,Trust Wholesalers,Garnier,Sachet Multi-pack,60,78.34,NGN,6,470.04,28.44,no,false,NO,29,REP-NG-239,cash ,null,Field Survey
TXN113711,2024-02-29, Nigeria,Abuja ,Informal,Street Vendor,NG-STR-6389,Mobile Vendor ,Cantu,Sachet Multi-pack,60,109.03,NGN,6,654.18,38.0,no,No,1,35,REP-NG-227,CARD,Upper-Middle Income,Distributor Report
TXN101920,2024-12-23,Keny a,Nakuru ,INFORMAL,Kiosk,KE-KIO-2812,Kwik Stop,Garnier Fructis,Bottle,180,83.61,KES,7,0.0,40.28,no,FALSE,0,?,REP-KE-462,--,Middle Income,Distributor Report
TXN114452,2024/01/06, Ghana,Takoradi,informal,Street Vendor,GH-STR-2209,Hawker Cart,Dark and Lovely,Sachet,20,4.08,GHS,10,40.8,3.3,False,N,true,22,REP-GH-163,CARD,Lower-Middle Income,Field Survey
TXN109475,"August 15, 2023",Ghanna,Takoradi,formal,Convenience Store,GH-CON-6101,7 Star Mart,motions,Sachet,20,5.31,GHS,4,21.24,0.63,TRUE,no,no,27,REP-GH-201,Cash,Low Income,POS System
TXN109961,09/06/2023,Ghana,Accra,Informal ,Kiosk,GH-KIO-7899,  Blessing Stores  ,Dark and Lovely,Sachet,20,,GHS,6,35.16,3.54,Yes,no,true,16,REP-GH-246,Mobile Money,Low Income,Retail Audit
TXN111789,09/08/2023,KE,  Nairobi  ,formal,Convenience Store,KE-CON-5761,unknown,CANTU,Sachet Multi-pack,100,85.39,KES,2,170.78,1.01,No,No,true,16,REP-KE-125,cash ,Upper-Middle Income,POS System
TXN109959,2023-11-04,Ghana ,Cape Coast,Formal,Mini-Mart,GH-MIN-2259,EasyBuy Mart,Cantu,Sachet Multi-pack,60,8.26,GHS,3,24.78,2.28,NO,0,No,unknown,REP-GH-174,Card,Lower-Middle Income,Field Survey
TXN114347,2024-08-15,KE,Kisumu,In-formal,Wholesaler,KE-WHO-8257,Trust Wholesalers,garnier,Sachet Multi-pack,60,37.46,KES,11,412.06,16.11,FALSE,No,0,36,REP-KE-490 ,Momo,Lower-Middle Income,POS System
TXN110747,06-09-2023,GH,Accra,Informal,Market Stall,GH-MAR-9860,Iya Basira Stall,dark and lovely,Sachet,15ml,2.48,GHS,2,4.96,0.38,null,No,Yes,unknown,REP-GH-232,Cash,Low Income,Distributor Report
TXN112478,2024-10-21,Ghanna,Tamale,In-formal,Open-Air Market,GH-OPE-8154,Balogun Market Vendor,SUNSILK,Sachet,10,4.28,GHS,6,25.68,2.69,N,,Yes,25,REP-GH-349,M-Pesa,N/A,Field Survey
TXN113115,16/11/2023,Ghana,Tema,Formal ,Supermarket,GH-SUP-1845,Game Stores,motions,Sachet,25,5.22,GHS,5,26.1,0.09,YES,NO,yes,30,REP-GH-478,n/a,Low Income,POS System
TXN114456,04/10/2024,Ghanna,Kumasi,Informal ,Street Vendor,GH-STR-9413,Hawker Cart,SUNSILK,Sachet Multi-pack,60,5.37,GHS,6,32.22,0.5,No,False,Y,26,REP-GH-399,cash ,Low Income,POS System
TXN106404,2024-04-25,nigeria,Kano ,In-formal,Kiosk,NG-KIO-2343,Mama Ngozi Kiosk,AMILA,Sachet Multi-pack,60,95.14,NGN,5,475.7,31.17,True,NULL,n/a,13,REP-NG-276,MoMo,Middle Income,Distributor Report
TXN105151,"February 26, 2024",kenya,Nairobi ,Informal,Street Vendor,KE-STR-2426,Hawker Cart,SUNSILK,Sachet,25,23.67,KES,6,142.02,5.02,0,NO,N,33,REP-KE-295,,Middle Income,POS System
TXN102723,08-27-2023, Kenya,Mombasa,INFORMAL,Kiosk,KE-KIO-3185,Baraka Kiosk,Garner,Sachet Multi-pack,100,18.95,KES,5,94.75,6.76,false,false,False,22,REP-KE-169 ,Mobile Money,Lower-Middle Income,POS System
TXN107439,03/04/2024,GH,Accra,informal,Street Vendor,GH-STR-6543,Mobile Vendor ,cantu,Sachet,10,7.83,GHS,6,46.98,2.9,Yes,False,NO,6,REP-GH-238,NULL,Middle Income,
TXN111327,29/02/2024,Keny a,Eldoret,In-formal,Market Stall,KE-MAR-9279,Stall 14B,cantu,Sachet Multi-pack,60,25.62,KES,5,128.1,3.06,false,False,1,?,REP-KE-189,cash,Low Income,POS System
TXN105076,16-Aug-2023,Keny a,Thika,Formal,Mini-Mart,KE-MIN-9033,EasyBuy Mart ,Local Brand,Sachet,10,5.57,KES,3,16.71,0.6,no,False,0,20,REP-KE-446,CARD,Low Income,Distributor Report
TXN100240,2023/07/04, Ghana,  Kumasi  ,Informal ,Kiosk,GH-KIO-5641,  Baraka Kiosk  ,AMILA,Sachet,25,2.79,GHS,10,27.9,0.87,yes,yes,yes,22,REP-GH-212,cash,Low Income,POS System
TXN114196,"February 28, 2024",Ngeria,Onitsha,FORMAL,Supermarket,NG-SUP-3879,Quickmart,Sun silk,Sachet Multi-pack,60,110.86,NGN,3,332.58,45.36,NO,NO,1,24,REP-NG-123,Cash,Lower-Middle Income,POS System
TXN107527,2024-11-26,NG,Ibadan,FORMAL,Mini-Mart,NG-MIN-4241,Corner MiniMart,Sun silk,Sachet Multi-pack,60,135.78,NGN,5,678.9,76.25,NO,False,True,14,REP-NG-231,cash,Low Income,Distributor Report
TXN115725,27/05/2024,NIGERIA,Ibadan ,Formal ,Pharmacy,NG-PHA-2648,  Goodlife Pharmacy  ,AMILA,Sachet Multi-pack,100,137.58,NGN,5,687.9,-,TRUE,0,false,9,REP-NG-189,Credit (Trade Terms),Lower-Middle Income,Field Survey
TXN106368,2024-05-26,NG,Onitsha,Formal ,Supermarket,NG-SUP-2875,Naivas,cantu,Sachet,10,79.41,NGN,4,317.64,4.07,NO,N,No,11,REP-NG-163,Cash,Low Income,POS System
TXN103678,07-Jul-2024,Nigeria ,Ibadan,informal,Kiosk,NG-KIO-9948,Blessing Stores,dark and lovely,Sachet Multi-pack,60,unknown,NGN,10,1255.5,104.14,Y,NO,unknown,28,REP-NG-347,N/A,Middle Income,POS System
TXN114628,TBD,Ghana,Takoradi,formal,Supermarket,GH-SUP-3200,Palm Mall,TRESemme,Sachet,15,6.56,GHS,3,19.68,2.4,False,FALSE,null,31,REP-GH-358,Cash,Low Income,Retail Audit
TXN113008,2023/06/17, Kenya,Eldoret ,Informal ,Street Vendor,KE-STR-5632,Mobile Vendor,TRESEMME,Sachet,25,37.29,Cedis,7,261.03,7.34,False,NO,False,43,REP-KE-128,mobile_money,Lower-Middle Income,POS System
TXN108660,2024-01-03,Ghana ,Tamale,FORMAL,Convenience Store,GH-CON-8092,N/A,Cantu,Sachet Multi-pack,75,17.4,GHS,1,17.4,0.37,Yes,False,NO,23,REP-GH-107,cash,null,Field Survey
TXN105954,2023-01-12,KE,Kisumu,INFORMAL,Open-Air Market,KE-OPE-4738,Unknown ,Garnier ,Sachet,20,16.16,KES,5,80.8,10.04,0,NO,No,,REP-KE-299,cash ,Lower-Middle Income,Distributor Report
TXN106188,"October 25, 2023",NG,Abuja,In-formal,Kiosk,NG-KIO-2134,Baraka Kiosk,GARNIER,Sachet,15,42.06,NGN,1,42.06,4.76,true,N/A,TRUE,19,REP-NG-178 ,cash ,Middle Income,Retail Audit
TXN111272,2024-10-03,ghana,Cape Coast,informal,Kiosk,GH-KIO-5937,Kwik Stop,Generic Local,Sachet,15,?,GHS,4,10.44,0.54,0,no,null,7,REP-GH-146 ,CASH,unknown,
TXN101777,"March 05, 2024",KE,Mombasa,informal,Kiosk,KE-KIO-2233,Kwik Stop,Local Brand,Sachet Multi-pack,75,32.23,KES,8,257.84,17.9,NO,NO,true,44,REP-KE-285,M-Pesa,Low Income,POS System
TXN115991,2023-04-24,ghana,Tema,FORMAL,Mini-Mart,GH-MIN-5471,Corner MiniMart,Local Generic,Sachet Multi-pack,60,6.29,GHS,5,31.45,N/A,N,FALSE,unknown,23,,M-Pesa,Low Income,Field Survey
TXN112414,22/12/2024,ghana,Accra ,Formal,Mini-Mart,GH-MIN-5074,Corner MiniMart,sunsilk,Sachet,10,4.6,GHS,1,4.6,0.2,no,no,false,unknown,REP-GH-317,Cash,--,POS System
TXN111149,23/03/2024, Kenya,Kisumu,FORMAL,Supermarket,KE-SUP-8819,Quickmart,AMILA,Sachet,20,12.22,KES,4,48.88,2.25,N,NO,no,25,REP-KE-303,NULL,Low Income,POS System
TXN104841,"June 30, 2024",kenya,Kisumu,Informal ,Open-Air Market,KE-OPE-5394,Muthurwa Vendor,Local Generic,Sachet,25,8.32,KES,16,133.12,0.0,0,N,null,unknown,REP-KE-198,CARD,Low Income,Field Survey
TXN110178,07-21-2024,NIGERIA,  Abuja  ,Informal,Open-Air Market,NG-OPE-6567,Kejetia Market Stand,TRESEMME,Sachet,10,75.88,NGN,4,303.52,26.16,false,True,False,27,  REP-NG-266  ,CASH,Low Income,POS System
TXN112939,2023-02-10,Ghana ,NULL,formal,Convenience Store,GH-CON-7695,7 Star Mart,motions,Bottle,200,18.61,GHS,,37.22,2.84,true,N,NO,22,REP-GH-201,Trade Credit,Lower-Middle Income,Field Survey
TXN111950,2023-08-14,KENYA,Kisumu,In-formal,Market Stall,KE-MAR-9626,Iya Basira Stall,local generic,Sachet Multi-pack,75,25.96,KES,3,77.88,3.12,FALSE,False,FALSE,36,REP-KE-239,Momo,Middle Income,POS System
TXN104020,10-21-2023,Ghana ,Tema,INFORMAL,Open-Air Market,GH-OPE-1089,Balogun Market Vendor,MOTIONS,Sachet,20,3.5,GHS,7,24.5,1.05,False,False,NO,31,REP-GH-202,cash ,Middle Income,Distributor Report
TXN107520,2024-12-03,nigeria,Ibadan,FORMAL,Supermarket,NG-SUP-4081,Game Stores,Local Generic,Bottle,180,134.97,NGN,5,674.85,43.69,0,false,true,20,REP-NG-199,MoMo,Lower-Middle Income,POS System
TXN104330,2023-02-13, Ghana,Cape Coast,formal,Supermarket,GH-SUP-4771,Melcom,GARNIER,Bottle,200,15.17,GHS,5,75.85,0.61,N,No,Yes,3,REP-GH-353,CASH,Lower-Middle Income,POS System
TXN101404,2023-02-20,Ghana,Tamale,Formal,Supermarket,GH-SUP-8233,Quickmart,AMILA,Sachet Multi-pack,100,6.65,GHS,2,13.3,0.79,NO,No,NO,,  REP-GH-126  ,Credit,Lower-Middle Income,POS System
TXN104384,12-Aug-2024,NIGERIA,Abuja ,Formal ,Mini-Mart,NG-MIN-6122,EasyBuy Mart,TRESEMME,Sachet Multi-pack,100,290.99,NGN,4,1163.96,69.26,0,no,--,-,REP-NG-370,Card,Low Income,Field Survey
TXN106604,04-03-2024,Nigeria,Onitsha ,Formal,Mini-Mart,NG-MIN-3178,EasyBuy Mart,garnier,Sachet,15,98.25,NGN,2,196.5,13.18,no,No,1,31,REP-NG-496,Momo,Low Income,Distributor Report
TXN111853,"August 08, 2023",kenya,  Nakuru  ,INFORMAL,Kiosk,KE-KIO-4245,Blessing Stores,AMILA,Sachet,20,7.29,KES,1,7.29,0.07,no,Y,no,43,REP-KE-309,Cash,Lower-Middle Income,Field Survey
TXN104548,TBD,Ghana,Cape Coast,Informal,Wholesaler,GH-WHO-7721,Continental Wholesale,Garner,Sachet,10,3.3,GHS,5,16.5,1.77,true,False,False,16,REP-GH-441,credit,Upper-Middle Income,POS System
